@relation 'allData-weka.filters.unsupervised.attribute.Remove-R1-3,7,9-23,25-28-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 2 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10-weka.filters.unsupervised.attribute.Remove-R6-weka.filters.unsupervised.attribute.AddCluster-Wweka.clusterers.SimpleKMeans -init 0 -max-candidates 100 -periodic-pruning 10000 -min-density 2.0 -t1 -1.25 -t2 -1.0 -N 4 -A \"weka.core.EuclideanDistance -R first-last\" -I 500 -num-slots 1 -S 10'

@attribute Unemployment_rate_2015 numeric
@attribute Median_Household_Income_2015 numeric
@attribute poverty_rate numeric
@attribute college_rate numeric
@attribute crime_rate_per_100000 numeric
@attribute cluster {cluster1,cluster2,cluster3,cluster4}

@data
0.22973,0.303283,0.204188,0.75,0.104358,cluster4
0.22973,0.278916,0.319372,0.596154,0.382341,cluster4
0.225225,0.395375,0.13089,0.865385,0.06277,cluster4
0.153153,0.520591,0.143979,0.744505,0.196012,cluster3
0.112613,0.253995,0.227749,0.458791,0.134144,cluster1
0.184685,0.413228,0.123037,0.596154,0.161282,cluster3
0.18018,0.438479,0.120419,0.587912,0.157483,cluster3
0.220721,0.522484,0.149215,0.673077,0.370051,cluster3
0.189189,0.280508,0.219895,0.722527,0.021279,cluster4
0.337838,0.281925,0.232984,0.736264,0.165603,cluster4
0.382883,0.187076,0.295812,0.917582,0.10885,cluster4
0.310811,0.203144,0.316754,0.678571,0.340387,cluster4
0.225225,0.306021,0.303665,0.524725,0.641049,cluster1
0.256757,0.375706,0.089005,0.82967,0.679497,cluster4
0.202703,0.325835,0.26178,0.620879,0.209715,cluster4
0.157658,0.311448,0.217277,0.653846,0.255242,cluster4
0.247748,0.234171,0.295812,0.717033,0.136207,cluster4
0.067568,0.393016,0.112565,0.527473,0.115912,cluster3
0.076577,0.30539,0.125654,0.5,0.103386,cluster3
0.063063,0.363523,0.138743,0.425824,0.076483,cluster3
0.126126,0.168845,0.282723,0.521978,0.059297,cluster1
0.045045,0.339136,0.175393,0.384615,0.067864,cluster3
0.076577,0.491039,0.115183,0.461538,0.135923,cluster3
0.058559,0.439334,0.109948,0.513736,0.072201,cluster3
0.081081,0.623352,0.041885,0.486264,0.065852,cluster3
0.058559,0.36927,0.180628,0.505495,0.11242,cluster3
0.045045,0.30008,0.164921,0.401099,0.084386,cluster3
0.351351,0.295148,0.259162,0.417582,0.255288,cluster1
0.130631,0.637031,0.096859,0.247253,0.052045,cluster3
0.162162,0.50434,0.109948,0.43956,0.084169,cluster3
0.211712,0.395074,0.23822,0.412088,0.340576,cluster3
0.418919,0.317826,0.149215,0.387363,0.148388,cluster1
0.31982,0.265664,0.314136,0.332418,0.307514,cluster1
0.22973,0.284566,0.342932,0.313187,0.368295,cluster1
0.193694,0.523135,0.099476,0.456044,0.088435,cluster3
0.162162,0.360746,0.358639,0.217033,0.246277,cluster1
0.112613,0.775712,0.039267,0.318681,0.020332,cluster3
0.144144,0.478399,0.191099,0.296703,0.248124,cluster3
0.153153,0.537396,0.128272,0.274725,0.092836,cluster3
0.153153,0.619653,0.104712,0.362637,0.098549,cluster3
0.117117,0.765586,0.044503,0.244505,0.039222,cluster3
0.198198,0.393996,0.183246,0.442308,0.058155,cluster3
0.238739,0.31871,0.348168,0.274725,0.268826,cluster1
0.252252,0.398948,0.183246,0.442308,0.149002,cluster3
0.126126,0.739423,0.049738,0.230769,0.037305,cluster3
0.166667,0.597412,0.049738,0.486264,0.032108,cluster3
0.193694,0.462954,0.17801,0.326923,0.192575,cluster3
0.162162,0.473545,0.096859,0.406593,0.044693,cluster3
0.184685,0.242471,0.400524,0.552198,0.4121,cluster1
0.274775,0.132769,0.395288,0.56044,0.154709,cluster1
0.202703,0.158932,0.387435,0.593407,0.306898,cluster1
0.279279,0.123158,0.560209,0.593407,0.402171,cluster2
0.189189,0.139555,0.337696,0.601648,0.080974,cluster1
0.13964,0.18431,0.421466,0.684066,0.223885,cluster4
0.153153,0.102256,0.335079,0.527473,0.263363,cluster1
0.13964,0.364183,0.180628,0.549451,0.317895,cluster3
0.211712,0.164049,0.361257,0.554945,0.19408,cluster1
0.238739,0.085587,0.403141,0.269231,0.380118,cluster2
0.301802,0.161806,0.21466,0.343407,0,cluster1
0.198198,0.111081,0.447644,0.541209,0.227819,cluster2
0.198198,0.308642,0.232984,0.461538,0.279584,cluster1
0.18018,0.168951,0.298429,0.601648,0.141556,cluster4
0.103604,0.817739,0.013089,0.288462,0.188124,cluster3
0.702703,0.041328,0.596859,0.373626,0.328137,cluster2
0.36036,0.059666,0.740838,0.494505,0.387462,cluster2
0.355856,0.086616,0.410995,0.623626,0,cluster2
0.198198,0.15035,0.445026,0.706044,0.149681,cluster4
0.238739,0.059734,0.390052,0.5,0.173944,cluster2
0.279279,0.14004,0.473822,0.593407,0.314724,cluster2
0.162162,0.147166,0.353403,0.56044,0.251683,cluster1
0.220721,0.387735,0.175393,0.678571,0.145459,cluster4
0.22973,0.255121,0.361257,0.645604,0.376721,cluster4
0.265766,0.091344,0.549738,0.598901,0.261998,cluster2
0.162162,0.314088,0.225131,0.403846,0.198349,cluster1
0.328829,0.063472,0.526178,0.56044,0.217004,cluster2
0.261261,0.104644,0.382199,0.398352,0.412562,cluster2
0.333333,0.137837,0.342932,0.604396,0.103043,cluster1
0.324324,0.12675,0.473822,0.576923,0.191729,cluster2
0.117117,0.134177,0.26178,0.447802,0.268164,cluster1
0.256757,0.189319,0.36911,0.590659,0.275054,cluster1
0.112613,0.334136,0.222513,0.447802,0.184531,cluster3
0.211712,0.208114,0.303665,0.505495,0.076556,cluster1
0.27027,0.118517,0.693717,0.354396,0.352703,cluster2
0.189189,0.224967,0.350785,0.521978,0.169219,cluster1
0.202703,0.175126,0.353403,0.486264,0.106101,cluster1
0.157658,0.281838,0.198953,0.574176,0.099703,cluster4
0.189189,0.204639,0.32199,0.56044,0.127894,cluster1
0.184685,0.275625,0.259162,0.527473,0.139973,cluster1
0.166667,0.254238,0.23822,0.527473,0.064255,cluster1
0.18018,0.231569,0.32199,0.464286,0.059503,cluster1
0.099099,0.344067,0.235602,0.467033,0.094137,cluster3
0.184685,0.262121,0.287958,0.554945,0.072922,cluster1
0.189189,0.19429,0.303665,0.458791,0.07644,cluster1
0.121622,0.4704,0.167539,0.5,0.12705,cluster3
0.157658,0.284275,0.316754,0.524725,0.25631,cluster1
0.189189,0.285304,0.185864,0.516484,0.067664,cluster1
0.211712,0.22123,0.329843,0.538462,0.055061,cluster1
0.207207,0.229589,0.329843,0.546703,0.054182,cluster1
0.144144,0.299759,0.232984,0.607143,0.086351,cluster4
0.171171,0.245131,0.293194,0.502747,0.112863,cluster1
0.220721,0.243704,0.159686,0.618132,0.011692,cluster4
0.198198,0.258334,0.198953,0.587912,0.108684,cluster4
0.216216,0.264887,0.243455,0.653846,0.101331,cluster4
0.184685,0.27311,0.492147,0.241758,0.351703,cluster2
0.22973,0.271363,0.230366,0.46978,0.039054,cluster1
0.157658,0.301448,0.217277,0.546703,0.047434,cluster4
0.175676,0.341728,0.209424,0.524725,0.045487,cluster3
0.148649,0.303963,0.293194,0.483516,0.199138,cluster1
0.216216,0.20892,0.348168,0.552198,0.063748,cluster1
0.108108,0.763781,0.070681,0.337912,0.101567,cluster3
0.13964,0.507174,0.366492,0.074176,0.353801,cluster1
0.198198,0.248752,0.298429,0.568681,0.213058,cluster1
0.157658,0.237811,0.363874,0.543956,0.143818,cluster1
0.13964,0.332214,0.28534,0.510989,0.20921,cluster1
0.130631,0.34164,0.138743,0.571429,0.076722,cluster3
0.130631,0.468594,0.209424,0.527473,0.161204,cluster3
0.207207,0.244957,0.230366,0.516484,0.08324,cluster1
0.243243,0.257237,0.324607,0.480769,0.09073,cluster1
0.162162,0.24317,0.301047,0.447802,0.074184,cluster1
0.112613,0.656302,0.057592,0.434066,0.022961,cluster3
0.144144,0.362571,0.274869,0.31044,0.351785,cluster1
0.126126,0.361367,0.201571,0.598901,0.155633,cluster3
0.18018,0.467584,0.267016,0.398352,0.353864,cluster3
0.121622,0.595645,0.256545,0.346154,0.0866,cluster3
0.247748,0.193358,0.350785,0.497253,0.061803,cluster1
0.103604,0.506136,0.068063,0.491758,0.038139,cluster3
0.130631,0.354717,0.191099,0.510989,0.251117,cluster3
0.18018,0.268858,0.222513,0.516484,0.033296,cluster1
0.216216,0.259888,0.191099,0.554945,0.063482,cluster4
0.148649,0.261334,0.230366,0.521978,0.091407,cluster1
0.202703,0.237442,0.277487,0.521978,0.088245,cluster1
0.130631,0.628507,0.115183,0.417582,0.078734,cluster3
0.162162,0.255005,0.329843,0.505495,0.132476,cluster1
0.166667,0.336359,0.180628,0.527473,0.036652,cluster3
0.117117,0.319836,0.39267,0.335165,0.046316,cluster1
0.135135,0.343999,0.251309,0.494505,0.086327,cluster3
0.166667,0.306759,0.170157,0.494505,0.105053,cluster3
0.144144,0.274683,0.21466,0.442308,0.068104,cluster1
0.157658,0.275508,0.201571,0.563187,0.077243,cluster4
0.121622,0.609615,0.170157,0.25,0.140546,cluster3
0.171171,0.290294,0.222513,0.543956,0.067183,cluster4
0.144144,0.228123,0.212042,0.442308,0.044366,cluster1
0.162162,0.181271,0.376963,0.596154,0.243634,cluster1
0.13964,0.176669,0.272251,0.461538,0.061954,cluster1
0.198198,0.128332,0.429319,0.497253,0.010203,cluster1
0.211712,0.120508,0.463351,0.450549,0.296499,cluster2
0.189189,0.119838,0.371728,0.565934,0.057549,cluster1
0.184685,0.138108,0.335079,0.516484,0.075611,cluster1
0.216216,0.182815,0.34555,0.590659,0.196343,cluster1
0.243243,0.088082,0.437173,0.373626,0.085033,cluster2
0.279279,0.106673,0.5,0.574176,0.201799,cluster2
0.247748,0.251801,0.259162,0.598901,0.081793,cluster4
0.117117,0.215521,0.28534,0.486264,0.133256,cluster1
0.171171,0.192387,0.308901,0.571429,0.100002,cluster1
0.153153,0.33966,0.172775,0.598901,0.061996,cluster4
0.202703,0.162534,0.287958,0.549451,0.089161,cluster1
0.175676,0.379648,0.133508,0.807692,0.065735,cluster4
0.184685,0.271275,0.235602,0.68956,0.163903,cluster4
0.202703,0.170961,0.356021,0.489011,0.149195,cluster1
0.166667,0.183009,0.274869,0.527473,0.173745,cluster1
0.135135,0.349164,0.183246,0.412088,0.086858,cluster3
0.211712,0.149409,0.306283,0.541209,0.108663,cluster1
0.243243,0.173776,0.332461,0.478022,0.174316,cluster1
0.198198,0.156166,0.295812,0.725275,0.137084,cluster4
0.207207,0.168369,0.374346,0.56044,0.133404,cluster1
0.261261,0.112459,0.450262,0.67033,0.206659,cluster1
0.193694,0.24184,0.251309,0.706044,0.173036,cluster4
0.247748,0.189173,0.382199,0.804945,0.314063,cluster4
0.18018,0.422616,0.146597,0.692308,0.084634,cluster4
0.256757,0.297954,0.143979,0.739011,0.148198,cluster4
0.171171,0.2282,0.240838,0.510989,0.106881,cluster1
0.144144,0.287663,0.193717,0.483516,0.098033,cluster1
0.18018,0.150506,0.502618,0.546703,0.182037,cluster2
0.144144,0.300769,0.335079,0.354396,0.346675,cluster1
0.351351,0.093538,0.557592,0.524725,0.343414,cluster2
0.166667,0.237384,0.371728,0.475275,0.299086,cluster1
0.184685,0.243821,0.282723,0.571429,0.139823,cluster1
0.189189,0.21491,0.340314,0.612637,0.209177,cluster4
0.166667,0.228074,0.274869,0.615385,0,cluster4
0.459459,0.106139,0.366492,0.486264,0,cluster2
0.144144,0.266198,0.287958,0.57967,0.195349,cluster4
0.166667,0.11811,0.468586,0.604396,0.07622,cluster1
0.184685,0.246481,0.308901,0.497253,0.246518,cluster1
0.315315,0.087937,0.557592,0.458791,0.301709,cluster2
0.220721,0.246656,0.342932,0.653846,0.141979,cluster4
0.157658,0.200755,0.319372,0.631868,0.147093,cluster4
0.135135,0.236743,0.222513,0.596154,0.098321,cluster4
0.238739,0.112217,0.505236,0.590659,0.169026,cluster2
0.279279,0.193435,0.374346,0.733516,0.058716,cluster4
0.328829,0.137662,0.403141,0.618132,0,cluster1
0.166667,0.319923,0.269634,0.598901,0.161119,cluster4
0.193694,0.180989,0.390052,0.541209,0.132285,cluster1
0.153153,0.289177,0.217277,0.604396,0.100026,cluster4
0.18018,0.163039,0.384817,0.71978,0.016389,cluster4
0.243243,0.207755,0.303665,0.615385,0.102781,cluster4
0.207207,0.137769,0.445026,0.645604,0.36278,cluster1
0.162162,0.256771,0.225131,0.574176,0.073481,cluster4
0.166667,0.141118,0.342932,0.546703,0.090605,cluster1
0.198198,0.179611,0.290576,0.64011,0.062632,cluster4
0.175676,0.145671,0.379581,0.456044,0.061054,cluster1
0.265766,0.132507,0.405759,0.549451,0.289626,cluster1
0.162162,0.331388,0.28534,0.456044,0.310785,cluster1
0.22973,0.165631,0.274869,0.524725,0.007281,cluster1
0.175676,0.157292,0.350785,0.524725,0.113344,cluster1
0.18018,0.283915,0.217277,0.535714,0.110892,cluster1
0.247748,0.199561,0.337696,0.535714,0.350926,cluster1
0.162162,0.286993,0.342932,0.585165,0.218487,cluster4
0.261261,0.101033,0.510471,0.486264,0.157993,cluster2
0.184685,0.225715,0.280105,0.857143,0.117199,cluster4
0.126126,0.375473,0.256545,0.230769,0.084688,cluster1
0.189189,0.175815,0.21466,0.659341,0.116321,cluster4
0.247748,0.187144,0.332461,0.634615,0.198197,cluster4
0.193694,0.257228,0.256545,0.601648,0.125053,cluster4
0.238739,0.188756,0.293194,0.582418,0.102573,cluster1
0.225225,0.204095,0.282723,0.587912,0.152027,cluster1
0.193694,0.184601,0.554974,0.598901,0.222878,cluster2
0.148649,0.221133,0.206806,0.502747,0.043744,cluster1
0.175676,0.197289,0.306283,0.516484,0.092369,cluster1
0.274775,0.098276,0.594241,0.546703,0.25614,cluster2
0.301802,0.089645,0.657068,0.478022,0.451922,cluster2
0.216216,0.167505,0.342932,0.516484,0.153057,cluster1
0.193694,0.213269,0.32199,0.568681,0.174685,cluster1
0.27027,0.136924,0.340314,0.596154,0.086678,cluster1
0.184685,0.172475,0.408377,0.5,0.105257,cluster1
0.396396,0.121867,0.591623,0.480769,0.277276,cluster2
0.157658,0.213424,0.314136,0.571429,0.100315,cluster1
0.162162,0.194115,0.269634,0.486264,0.192848,cluster1
0.162162,0.150613,0.34555,0.532967,0.163477,cluster1
0.265766,0.128235,0.269634,0.604396,0.178629,cluster1
0.166667,0.222298,0.251309,0.519231,0.081408,cluster1
0.346847,0.105479,0.437173,0.362637,0.067904,cluster2
0.13964,0.47372,0.149215,0.521978,0.132194,cluster3
0.306306,0.095179,0.468586,0.450549,0.291423,cluster2
0.130631,0.46342,0.204188,0.403846,0.138437,cluster3
0.292793,0.109265,0.534031,0.445055,0.146459,cluster2
0.310811,0.118945,0.405759,0.538462,0.188615,cluster2
0.13964,0.183174,0.531414,0.516484,0.072456,cluster2
0.193694,0.177339,0.34555,0.637363,0.234712,cluster4
0.175676,0.172349,0.340314,0.513736,0.130974,cluster1
0.346847,0.178456,0.374346,0.478022,0.223442,cluster1
0.144144,0.177795,0.287958,0.546703,0.181914,cluster1
0.184685,0.131293,0.340314,0.510989,0.050829,cluster1
0.054054,0.244762,0.136126,0.678571,0,cluster4
0.063063,0.273372,0.198953,0.642857,0.059843,cluster4
0.121622,0.165767,0.526178,0.730769,0.024344,cluster4
0.063063,0.524426,0.075916,0.521978,0,cluster3
0.117117,0.327661,0.149215,0.71978,0.041422,cluster4
0.004505,0.388307,0.089005,0.71978,0,cluster4
0.067568,0.442528,0.102094,0.700549,0.024199,cluster3
0.027027,0.419034,0.133508,0.648352,0.153929,cluster3
0.022523,0.320875,0.180628,0.717033,0.165188,cluster4
0.045045,0.333049,0.120419,0.901099,0,cluster4
0,0.324554,0.136126,0.546703,0.010633,cluster3
0,0.388599,0.10733,0.631868,0,cluster3
0.009009,0.487748,0.136126,0.706044,0.120671,cluster3
0.135135,0.241831,0.164921,0.725275,0.023213,cluster4
0.144144,0.233559,0.217277,0.554945,0,cluster4
0.04955,0.296235,0.099476,0.717033,0,cluster4
0.022523,0.330602,0.141361,0.923077,0,cluster4
0.027027,0.28278,0.256545,0.653846,0.126645,cluster4
0.063063,0.174601,0.251309,0.607143,0.117383,cluster4
0.022523,0.23618,0.136126,0.576923,0.072914,cluster4
0.031532,0.296187,0.149215,0.700549,0.104894,cluster4
0.085586,0.232084,0.212042,0.684066,0,cluster4
0.031532,0.347009,0.157068,0.623626,0.02679,cluster3
0.045045,0.263606,0.172775,0.510989,0,cluster3
0.108108,0.324806,0.157068,0.620879,0.018846,cluster4
0.058559,0.248529,0.183246,0.497253,0,cluster1
0.031532,0.582607,0.109948,0.799451,0.149785,cluster3
0.085586,0.384308,0.138743,0.741758,0.046909,cluster4
0.108108,0.51263,0.081152,0.78022,0.051959,cluster3
0.058559,0.401588,0.091623,0.662088,0.115496,cluster3
0.009009,0.414655,0.172775,0.793956,0.10118,cluster4
0.09009,0.245636,0.167539,0.807692,0.072121,cluster4
0.184685,0.416519,0.136126,0.763736,0.029778,cluster4
0.157658,0.347446,0.109948,0.565934,0.054397,cluster3
0.108108,0.19926,0.290576,0.717033,0.025075,cluster4
0.072072,0.278751,0.175393,0.703297,0.072447,cluster4
0.031532,0.361416,0.117801,0.659341,0.03035,cluster3
0.072072,0.415092,0.086387,0.978022,0.021397,cluster4
0.040541,0.330544,0.143979,0.815934,0.047815,cluster4
0.382883,0.143098,0.479058,0.785714,0.007654,cluster4
0,0.346892,0.091623,0.760989,0,cluster4
0.148649,0.148923,0.301047,0.626374,0,cluster4
0.117117,0.097091,0.824607,0.651099,0,cluster2
0.036036,0.329486,0.112565,0.513736,0,cluster3
0.040541,0.523756,0.089005,0.653846,0.092967,cluster3
0.022523,0.373357,0.089005,0.857143,0.028471,cluster4
0.036036,0.310962,0.167539,0.508242,0.09512,cluster3
0.040541,0.278304,0.143979,0.813187,0.096338,cluster4
0.045045,0.309885,0.13089,0.793956,0.013536,cluster4
0.108108,0.280129,0.151832,0.593407,0.110562,cluster4
0.063063,0.37159,0.109948,0.728022,0.101775,cluster4
0.099099,0.281178,0.141361,0.510989,0.132676,cluster3
0.027027,0.650117,0.102094,0.818681,0.205528,cluster3
0.27027,0.133148,0.397906,0.343407,0.037725,cluster2
0.135135,0.256325,0.274869,0.574176,0.296248,cluster4
0.144144,0.247015,0.243455,0.362637,0.036822,cluster1
0.189189,0.207405,0.340314,0.436813,0.052555,cluster1
0.198198,0.150535,0.67801,0.464286,0.047451,cluster2
0.085586,0.34897,0.115183,0.543956,0.021874,cluster3
0.202703,0.221162,0.243455,0.538462,0.02647,cluster1
0.198198,0.235986,0.243455,0.335165,0.010086,cluster1
0.126126,0.350077,0.274869,0.434066,0.211478,cluster1
0.189189,0.284178,0.206806,0.461538,0.112496,cluster1
0.117117,0.348941,0.157068,0.434066,0.048088,cluster3
0.144144,0.240345,0.269634,0.574176,0.166386,cluster4
0.121622,0.381725,0.143979,0.467033,0.043758,cluster3
0.198198,0.234559,0.225131,0.552198,0.029269,cluster1
0.184685,0.188407,0.251309,0.42033,0.020552,cluster1
0.207207,0.182019,0.26178,0.307692,0.030361,cluster1
0.18018,0.180349,0.301047,0.513736,0.044322,cluster1
0.153153,0.219521,0.384817,0.489011,0.290868,cluster1
0.112613,0.27413,0.133508,0.401099,0.075647,cluster3
0.13964,0.301361,0.146597,0.486264,0.04924,cluster3
0.076577,0.726026,0.026178,0.351648,0.041933,cluster3
0.166667,0.244986,0.206806,0.497253,0.104199,cluster1
0.112613,0.374308,0.128272,0.546703,0.088841,cluster3
0.13964,0.215269,0.282723,0.362637,0.087193,cluster1
0.103604,0.30139,0.358639,0.436813,0.244434,cluster1
0.13964,0.348407,0.109948,0.571429,0.044656,cluster3
0.211712,0.153816,0.400524,0.351648,0.05285,cluster2
0.108108,0.51862,0.075916,0.42033,0.02019,cluster3
0.117117,0.372367,0.225131,0.494505,0.064966,cluster3
0.198198,0.181892,0.348168,0.472527,0.097145,cluster1
0.121622,0.273537,0.337696,0.442308,0.248804,cluster1
0.085586,0.314263,0.164921,0.5,0.064808,cluster3
0.135135,0.205881,0.287958,0.412088,0.031746,cluster1
0.202703,0.207046,0.256545,0.502747,0.035721,cluster1
0.171171,0.330971,0.13089,0.519231,0.053634,cluster3
0.207207,0.180572,0.324607,0.489011,0.072173,cluster1
0.171171,0.200998,0.26178,0.486264,0.038935,cluster1
0.072072,0.297517,0.157068,0.093407,0.010241,cluster1
0.216216,0.251869,0.219895,0.42033,0.017057,cluster1
0.256757,0.193523,0.379581,0.337912,0.049364,cluster1
0.252252,0.198163,0.329843,0.57967,0.025453,cluster1
0.126126,0.272023,0.26178,0.398352,0.038542,cluster1
0.121622,0.367823,0.112565,0.552198,0.10148,cluster3
0.184685,0.163136,0.397906,0.461538,0.104547,cluster1
0.117117,0.351679,0.227749,0.505495,0.177975,cluster3
0.108108,0.26014,0.159686,0.32967,0.060121,cluster1
0.171171,0.290129,0.248691,0.590659,0.076474,cluster4
0.157658,0.196513,0.408377,0.590659,0.452549,cluster1
0.099099,0.396501,0.117801,0.472527,0.04642,cluster3
0.193694,0.189785,0.327225,0.489011,0.203297,cluster1
0.148649,0.200328,0.337696,0.546703,0.115155,cluster1
0.103604,0.462905,0.086387,0.519231,0.046579,cluster3
0.288288,0.151302,0.434555,0.450549,0.047501,cluster2
0.067568,0.322603,0.094241,0.42033,0.028734,cluster3
0.117117,0.279508,0.170157,0.541209,0.036145,cluster4
0.364865,0.183096,0.337696,0.370879,0.015304,cluster2
0.144144,0.231074,0.366492,0.637363,0.222967,cluster4
0.247748,0.165767,0.327225,0.456044,0.048675,cluster1
0.144144,0.285595,0.167539,0.431319,0.039822,cluster3
0.198198,0.198338,0.290576,0.475275,0.108686,cluster1
0.247748,0.240957,0.235602,0.28022,0,cluster1
0.216216,0.348514,0.136126,0.574176,0.017628,cluster3
0.135135,0.261169,0.159686,0.423077,0.028983,cluster1
0.211712,0.212065,0.356021,0.46978,0.017053,cluster1
0.135135,0.345397,0.191099,0.414835,0.06244,cluster3
0.247748,0.164621,0.382199,0.346154,0.03541,cluster2
0.13964,0.298187,0.246073,0.445055,0.046315,cluster1
0.135135,0.273266,0.217277,0.519231,0.052151,cluster1
0.094595,0.360581,0.081152,0.524725,0.024556,cluster3
0.171171,0.217259,0.259162,0.508242,0.111815,cluster1
0.157658,0.220579,0.316754,0.434066,0.107439,cluster1
0.135135,0.263091,0.196335,0.576923,0.103069,cluster4
0.261261,0.139633,0.445026,0.445055,0.077829,cluster2
0.135135,0.249723,0.230366,0.519231,0.021957,cluster1
0.112613,0.35197,0.117801,0.502747,0.082812,cluster3
0.157658,0.253209,0.248691,0.505495,0.169299,cluster1
0.144144,0.277071,0.280105,0.464286,0.210619,cluster1
0.207207,0.193552,0.350785,0.398352,0.131101,cluster1
0.162162,0.239734,0.219895,0.35989,0.027097,cluster1
0.09009,0.516688,0.096859,0.489011,0.013609,cluster3
0.103604,0.275421,0.175393,0.434066,0.043139,cluster1
0.211712,0.182329,0.316754,0.423077,0.058847,cluster1
0.103604,0.567821,0.041885,0.417582,0.047358,cluster3
0.189189,0.211667,0.26178,0.527473,0.038228,cluster1
0.094595,0.289527,0.17801,0.315934,0.040251,cluster1
0.117117,0.253742,0.196335,0.505495,0.026786,cluster1
0.112613,0.334893,0.201571,0.554945,0.048351,cluster3
0.085586,0.273916,0.117801,0.447802,0.022374,cluster3
0.189189,0.084248,0.578534,0.307692,0.173491,cluster2
0.04955,0.287915,0.225131,0.43956,0.066808,cluster1
0.211712,0.116071,0.439791,0.428571,0.052198,cluster2
0.040541,0.355805,0.164921,0.370879,0.110284,cluster3
0.148649,0.276683,0.209424,0.381868,0.089713,cluster1
0.09009,0.200435,0.26178,0.502747,0.132046,cluster1
0.121622,0.174563,0.32199,0.494505,0.291354,cluster1
0.148649,0.200513,0.397906,0.442308,0.214963,cluster1
0.081081,0.392181,0.15445,0.697802,0.251314,cluster4
0.121622,0.217395,0.290576,0.43956,0.519013,cluster1
0.148649,0.171893,0.397906,0.510989,0.108081,cluster1
0.261261,0.074539,0.609948,0.425824,0.152074,cluster2
0.018018,0.205124,0.274869,0.480769,0,cluster1
0.076577,0.354572,0.191099,0.60989,0.18854,cluster4
0.261261,0.155913,0.327225,0.379121,0.076092,cluster1
0.112613,0.232287,0.264398,0.656593,0.427895,cluster4
0.103604,0.194231,0.274869,0.472527,0.009071,cluster1
0.135135,0.176931,0.319372,0.521978,0.053248,cluster1
0.13964,0.23786,0.28534,0.521978,0.121949,cluster1
0.099099,0.241258,0.329843,0.354396,0.161464,cluster1
0.13964,0.154807,0.384817,0.535714,0.098453,cluster1
0.081081,0.292313,0.204188,0.395604,0.069121,cluster1
0.103604,0.336194,0.180628,0.480769,0.066911,cluster3
0.094595,0.254121,0.243455,0.489011,0.152354,cluster1
0.130631,0.225666,0.225131,0.398352,0.14495,cluster1
0.121622,0.294294,0.21466,0.552198,0.188143,cluster4
0.04955,0.270227,0.159686,0.552198,0.024648,cluster4
0.171171,0.132041,0.410995,0.626374,0.081386,cluster1
0.072072,0.099509,0.405759,0.508242,0.175055,cluster1
0.054054,0.288731,0.128272,0.346154,0,cluster3
0.274775,0.135856,0.306283,0.472527,0.136816,cluster1
0.256757,0.143506,0.332461,0.491758,0.048444,cluster1
0.099099,0.21192,0.298429,0.659341,0.154012,cluster4
0.175676,0.129439,0.332461,0.456044,0.026028,cluster1
0.211712,0.156166,0.387435,0.519231,0.086321,cluster1
0.175676,0.198814,0.350785,0.620879,0.205444,cluster4
0.058559,0.355008,0.151832,0.549451,0.025571,cluster3
0.126126,0.143943,0.371728,0.543956,0.113507,cluster1
0.283784,0.14969,0.342932,0.651099,0.077685,cluster4
0.22973,0.149185,0.353403,0.450549,0.145748,cluster1
0.126126,0.233792,0.251309,0.557692,0.113716,cluster4
0.09009,0.339767,0.206806,0.505495,0.055274,cluster3
0.076577,0.216774,0.180628,0.442308,0.074466,cluster1
0.085586,0.328194,0.157068,0.516484,0.091704,cluster3
0.274775,0.085713,0.505236,0.401099,0.258218,cluster2
0.306306,0.125051,0.374346,0.538462,0.103476,cluster1
0.067568,0.311885,0.15445,0.494505,0.065369,cluster3
0.162162,0.178805,0.290576,0.543956,0.150085,cluster1
0.112613,0.227938,0.348168,0.576923,0.154539,cluster1
0.108108,0.220045,0.230366,0.315934,0.113952,cluster1
0.148649,0.169369,0.410995,0.535714,0.532613,cluster1
0.076577,0.282343,0.170157,0.527473,0.097508,cluster3
0.175676,0.198503,0.280105,0.489011,0.116313,cluster1
0.18018,0.139749,0.434555,0.527473,0.090173,cluster1
0.094595,0.260723,0.329843,0.519231,0.387765,cluster1
0.216216,0.164369,0.431937,0.64011,0.104708,cluster1
0.153153,0.22522,0.295812,0.497253,0.14885,cluster1
0.148649,0.128847,0.47644,0.60989,0.148833,cluster1
0.18018,0.216395,0.282723,0.467033,0.135175,cluster1
0.076577,0.183028,0.465969,0.428571,0.127747,cluster1
0.175676,0.197688,0.298429,0.582418,0.137315,cluster1
0.099099,0.212648,0.259162,0.436813,0.286421,cluster1
0.121622,0.200891,0.314136,0.604396,0.264283,cluster4
0.265766,0.116653,0.382199,0.472527,0.11426,cluster1
0.108108,0.331719,0.149215,0.524725,0.074544,cluster3
0.117117,0.391909,0.15445,0.637363,0.100272,cluster3
0.225225,0.15735,0.371728,0.604396,0.065843,cluster1
0.202703,0.134206,0.497382,0.478022,0.146218,cluster2
0.189189,0.243238,0.274869,0.494505,0.17144,cluster1
0.063063,0.273751,0.167539,0.296703,0.09098,cluster1
0.112613,0.14905,0.418848,0.346154,0.195396,cluster1
